Activity Period,Activity Period Start Date,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count,data_as_of,data_loaded_at
200110,2001/10/01,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Enplaned,Low Fare,Terminal 1,B,21912,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Aeroflot Russian International Airlines,,Aeroflot Russian International Airlines,,International,Europe,Deplaned,Other,International,G,1064,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Aeroflot Russian International Airlines,,Aeroflot Russian International Airlines,,International,Europe,Enplaned,Other,International,G,889,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,Terminal 1,B,24322,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,Terminal 1,B,23168,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,A,4096,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,A,4394,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,7470,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,7257,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,24851,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,30365,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Thru / Transit,Other,International,A,4940,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Deplaned,Other,International,A,4261,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Enplaned,Other,International,A,4754,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Thru / Transit,Other,International,A,789,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,3313,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,International,A,7380,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Thru / Transit,Other,International,A,2949,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,"All Nippon Company Airways, Ltd.",NH,"All Nippon Company Airways, Ltd.",NH,International,Asia,Deplaned,Other,International,G,1967,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,"All Nippon Company Airways, Ltd.",NH,"All Nippon Company Airways, Ltd.",NH,International,Asia,Enplaned,Other,International,G,2024,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 3,E,85527,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 3,E,86236,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,2645,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,3604,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,10666,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,11098,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,4184,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,5072,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,5225,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,5767,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,55744,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,56421,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,5923,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,6398,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,5899,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,6213,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,Terminal 1,A,8018,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,Terminal 1,A,8414,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,4820,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,5287,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,6704,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,6171,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,3163,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,3975,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,15429,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,14371,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Deplaned,Other,International,G,6439,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Enplaned,Other,International,G,10433,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Deplaned,Other,Terminal 1,A,2523,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Enplaned,Other,Terminal 1,A,2520,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,National Airlines,N7,National Airlines,N7,Domestic,US,Deplaned,Other,Terminal 1,B,25914,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,National Airlines,N7,National Airlines,N7,Domestic,US,Enplaned,Other,Terminal 1,B,25555,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Deplaned,Other,Terminal 1,C,37807,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Enplaned,Other,Terminal 1,C,37848,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,International,Asia,Deplaned,Other,International,A,4500,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,International,Asia,Enplaned,Other,International,A,4182,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,6575,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,7556,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Ryan International Airlines,RD,Ryan International Airlines,RD,Domestic,US,Deplaned,Other,International,A,5963,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Ryan International Airlines,RD,Ryan International Airlines,RD,Domestic,US,Enplaned,Other,International,A,6147,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,7905,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,10849,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,38595,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,37788,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,Terminal 1,A,3274,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,Terminal 1,A,3492,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Swissair,SR,Swissair,SR,International,Europe,Deplaned,Other,International,A,359,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Swissair,SR,Swissair,SR,International,Europe,Enplaned,Other,International,A,338,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Other,International,G,2334,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Other,International,G,2721,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,TWA,TW,TWA,TW,Domestic,US,Deplaned,Other,Terminal 3,E,12792,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,TWA,TW,TWA,TW,Domestic,US,Enplaned,Other,Terminal 3,E,12638,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,US Airways,US,US Airways,US,Domestic,US,Deplaned,Other,Terminal 1,A,34911,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,US Airways,US,US Airways,US,Domestic,US,Enplaned,Other,Terminal 1,A,35277,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,US Airways,US,US Airways,US,Domestic,US,Deplaned,Low Fare,Terminal 1,B,26286,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,US Airways,US,US Airways,US,Domestic,US,Enplaned,Low Fare,Terminal 1,B,25753,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 1,B,37193,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 1,B,38288,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,E,27827,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,E,26205,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,613,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,454716,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,451860,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,10500,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Other,International,G,42128,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Other,International,G,46996,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Thru / Transit,Other,International,G,1423,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Other,International,G,4636,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Other,International,G,6102,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Thru / Transit,Other,International,G,344,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,International,G,7251,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,International,G,7097,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Thru / Transit,Other,International,G,76,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,24617,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,22856,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Thru / Transit,Other,International,G,1599,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Other,International,G,2056,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Other,International,G,2797,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Thru / Transit,Other,International,G,264,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,8530,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200110,2001/10/01,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,9290,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200111,2001/11/01,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Deplaned,Low Fare,Terminal 1,B,22016,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200111,2001/11/01,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Enplaned,Low Fare,Terminal 1,B,22424,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200111,2001/11/01,Aeroflot Russian International Airlines,,Aeroflot Russian International Airlines,,International,Europe,Deplaned,Other,International,G,759,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200111,2001/11/01,Aeroflot Russian International Airlines,,Aeroflot Russian International Airlines,,International,Europe,Enplaned,Other,International,G,816,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200111,2001/11/01,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,Terminal 1,B,19600,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200111,2001/11/01,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,Terminal 1,B,18837,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200111,2001/11/01,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,A,4096,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200111,2001/11/01,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,A,2929,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200111,2001/11/01,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,3808,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200111,2001/11/01,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,4070,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200111,2001/11/01,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,25720,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200111,2001/11/01,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,32483,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200111,2001/11/01,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Thru / Transit,Other,International,A,6962,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200111,2001/11/01,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Deplaned,Other,International,A,3795,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200111,2001/11/01,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Enplaned,Other,International,A,4374,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200111,2001/11/01,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Thru / Transit,Other,International,A,778,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200111,2001/11/01,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,4383,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200111,2001/11/01,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,International,A,9646,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200111,2001/11/01,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Thru / Transit,Other,International,A,3767,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200111,2001/11/01,"All Nippon Company Airways, Ltd.",NH,"All Nippon Company Airways, Ltd.",NH,International,Asia,Deplaned,Other,International,G,1960,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200111,2001/11/01,"All Nippon Company Airways, Ltd.",NH,"All Nippon Company Airways, Ltd.",NH,International,Asia,Enplaned,Other,International,G,1848,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200111,2001/11/01,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 3,E,95318,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
200111,2001/11/01,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 3,E,96366,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
